Site,C14Age,C14SD,LabCode,Material,Culture,Latitude,Longitude,Description,Comments,Reference,FullReference,Exclude,Class
Porto (PA-ST-42),460,30,Beta-386142,,Incised-Punctate (Santarém),-2.4202,-54.7409,"Aldeia and Porto form a single complex, the largest ADE site (16 ha) in the Santarém region. Excavations uncovered domestic floors with hearths and ceramic-filled pits.",,Maezumi et al. 2018,"Maezumi, S Yoshi, Daiana T Alves, Mark Robinson, Jonas Gregorio De Souza, Carolina Levis, R L Barnett, E A Oliveira, Dunia Urrego, Denise Schaan, and José Iriarte. 2018. “The Legacy of 4,500 Years of Polyculture Agroforestry in the Eastern Amazon.” Nature Plants 4: 540–47.",FALSE,IP
Cerro Grande de la Isla de los Marinos,460,50,LP-2464,Human bone,Goya-Malabrigo,-32.9430,-60.5600,A mound with an area of 47 x 58 m and 2.2 m height. Cremated burials with ochre were found.,,Politis and Bonomo 2012,"Politis, Gustavo, and Mariano Bonomo. 2012. “La Entidad Arqueológica Goya-Malabrigo (Ríos Paraná y Uruguay) y Su Filiación Arawak.” Revista de Arqueologia 25: 10–46.",FALSE,GM
Itapinima I (PA-AL-39),460,50,Beta-17131,,Unclassified,-3.2400,-52.2100,ADE site.,,Rocha 2017,"Rocha, Bruna. 2017. “Ipi Ocemumuge: A Regional Archaeology of the Upper Tapajós River.” London: University College of London.",FALSE,NI
Corpus,459,43,AA-103647,Fauna bone (mammal),Tupiguarani (Guarani),-27.1100,-55.5016,The site contained burials. Enriched isotopic values from human bone collagen and apatite are compatible with consumption of maize.,,Loponte et al. 2016,"Loponte, Daniel, Mirian Carbonera, María José Corriale, and Alejandro Acosta. 2016. “Horticulturists and Oxygen Ecozones in the Tropical and Subtropical Forests of Southeast South America.” Environmental Archaeology, 1–21.",FALSE,TP
Camoruco,455,85,I-8622,,Arauquinoid (Camoruco),7.9210,-65.8580,,,Roosevelt 1997,"Roosevelt, Anna Curtenius. 1997. The Excavations at Corozal, Venezuela: Stratigraphy and Ceramic Seriation. New Haven: Yale University.",FALSE,IP
Morico Creek,455,65,GrN-2321,,Incised-Punctate (Koriabo),5.7035,-54.6989,,,Rostain 1994,"Rostain, Stéphen. 1994. L’occupation Amérindienne Ancienne Du Littoral de Guyane. Paris: ORSTOM Éditions.",FALSE,IP
Porto (PA-ST-42),455,63,WK-6845,,Incised-Punctate (Santarém),-2.4202,-54.7409,"Aldeia and Porto form a single complex, the largest ADE site (16 ha) in the Santarém region. Excavations uncovered domestic floors with hearths and ceramic-filled pits.",,Quinn 2004,"Quinn, Ellen. 2004. “Excavating ‘Tapajó’ Ceramics at Santarém: Their Age and Archaeological Context.” Chicago: University of Illinois at Chicago.",FALSE,IP
Porto (PA-ST-42),452,57,WK-6837,,Incised-Punctate (Santarém),-2.4202,-54.7409,"Aldeia and Porto form a single complex, the largest ADE site (16 ha) in the Santarém region. Excavations uncovered domestic floors with hearths and ceramic-filled pits.",Two dates (452 ± 57 BP and 652 ± 56 BP) are published under the same laboratory number.,Quinn 2004,"Quinn, Ellen. 2004. “Excavating ‘Tapajó’ Ceramics at Santarém: Their Age and Archaeological Context.” Chicago: University of Illinois at Chicago.",FALSE,IP
Manno 1,450,30,Beta-436320,Charcoal,Taquara/Itararé,-27.7384,-50.8132,Four pit houses and two mounds.,,Robinson et al. 2018,"Robinson, Mark, Jonas Gregorio De Souza, S. Yoshi Maezumi, Macarena Cárdenas, Luiz Pessenda, Keith Prufer, Rafael Corteletti, et al. 2018. “Uncoupling Human and Climate Drivers of Late Holocene Vegetation Change in Southern Brazil.” Scientific Reports 8 (1).",FALSE,UN
SC-AB-48,450,40,Beta-190294,Charcoal,Taquara/Itararé,-27.6150,-51.1199,,,De Masi 2005,"De Masi, Marco Aurélio Nadal. 2005. “Relatorio Final Do Projeto de Salvamento Arqueologico UHE Campos Novos.” Tubarao: Unisul.",FALSE,UN
Bitoca 1 (PA-AT-277),450,60,Beta-195706,Charcoal,Tupiguarani,-5.8202,-50.5021,ADE site.,,Silveira et al. 2008,"Silveira, Maura I, Maria C L R Rodrigues, Elisângela Oliveira, and Louis-Martin Losier. 2008. “Seqüência Cronológica de Ocupação Na Área Do Salobo (Pará).” Revista de Arqueologia 21 (1): 61–84.",FALSE,TP
SC-U-470,450,70,Beta-113973,Charcoal,Tupiguarani (Guarani),-27.5600,-51.6700,,,Monticelli 2007,"Monticelli, Gislene. 2007. “O Céu é o Limite: Como Extrapolar as Normas Rígidas Da Cerâmica Guarani.” Boletim Do Museu Paraense Emílio Goeldi. Ciências Humanas 2: 105–15.",FALSE,TP
Zé Preto,450,50,GIF,,Tupiguarani,-12.0600,-43.5500,,,Etchevarne 1999,"Etchevarne, Carlos. 1999. “A Ocupação Humana Do Nordeste Brasileiro Antes Da Colonização Portuguesa.” Revista USP 44: 112–41.",FALSE,TP
Bom Socorro (AM-IT-35),450,30,Beta-420225,Charcoal,Saracá,-3.1137,-58.5604,A 500 x 120 m ADE site. Excavations revealed post holes of a domestic structure with many pits and hearths.,,Bassi 2016,"Bassi, Filippo S. 2016. “A Maloca Saracá: Uma Fronteira Cultural No Médio Amazonas Pré-Colonial, Vista Da Perspectiva de Uma Casa.” São Paulo: University of São Paulo.",FALSE,PL
Mané do Juquinha,450,60,Beta-193754,Charcoal,Aratu,-20.4296,-45.6604,"Rock shelter with evidence of temporary activities, including many hearths and shell debris.",,Henriques Jr. 2006,"Henriques Jr., Gilmar. 2006. “Arqueologia Regional Da Província Cárstica Do Alto São Francisco: Um Estudo Das Tradições Ceramistas Una e Sapucaí.” São Paulo: University of São Paulo.",FALSE,PC
Toca da Baixa dos Caboclos (PI01555),450,50,Beta-113114,Charcoal,Unclassified,-8.4444,-42.0839,"Rock shelter with parietal art and 9 funerary urns. Adults and infants are buried accompanied by ceramics, wooden artefacts and woven fibres.",,Castro 2009,"Castro, Viviane M C. 2009. “Marcadores de Identidades Coletivas No Contexto Funerário Pré-Histórico No Nordeste Do Brasil.” Recife: Universidade Federal de Pernambuco.",FALSE,PC
Borja Minda (BO-1),450,90,SI-594,Charcoal,Cosanga,-0.5000,-77.8333,,,Stuckenrath and Mielke 1973,"Stuckenrath, R, and J Mielke. 1973. “Smithsonian Institution Radiocarbon Measurements VIII.” Radiocarbon 15 (2): 388–424.",FALSE,NI
Petit Saut 13,450,50,OBDY-1249,Charcoal,Unclassified,4.9100,-53.0000,,,Vacher et al. 1998,"Vacher, Stéphane, Sylvie Jérémie, and Jérôme Briand. 1998. Amérindiens Du Sinnamary (Guyane): Archéologie En Forêt Équatoriale. Paris: Maison des Sciences de l’Homme.",FALSE,NI
Loca Tupi (MT-SL-62),450,70,Beta-31031,,Uru,-16.3861,-55.0456,Rock shelter.,,Wüst 1990,"Wüst, Irmhild. 1990. “Continuidade e Mudança: Para Uma Interpretação Dos Grupos Ceramistas Pré-Coloniais Da Bacia Do Rio Vermelho, Mato Grosso.” São Paulo: University of São Paulo.",FALSE,NI
Bento Prestes (RS-CM-11),445,40,SI-6402,,Tupiguarani (Guarani),-30.8450,-52.8920,,,Ribeiro et al. 1986,"Ribeiro, Pedro A M, C T Ribeiro, I Silveira, and S C Klamt. 1986. “Levantamentos Arqueológicos Nos Altos Vales Dos Rios Camaquã e Irapuã, RS, Brasil.” Revista Do CEPA 15: 41–70.",FALSE,TP
Saladero,445,85,SI-870,Charcoal,Barrancoid,8.6817,-62.2009,,,Sanoja and Vargas 1978,"Sanoja, Mario, and Iraida Vargas. 1978. “The Formative Cultures of the Venezuela Oriente.” In Advances in Andean Archaeology, edited by David L. Browman, 250–76. The Hague: Mouton.",FALSE,SB
Petit Saut 13,445,50,ARC-817,,Unclassified,4.9100,-53.0000,,,Vacher et al. 1998,"Vacher, Stéphane, Sylvie Jérémie, and Jérôme Briand. 1998. Amérindiens Du Sinnamary (Guyane): Archéologie En Forêt Équatoriale. Paris: Maison des Sciences de l’Homme.",FALSE,NI
Jasiaquiri,444,25,KIA-48486,,Irobi,-13.7214,-63.7411,Part of the site is surrounded by two concentric ditches. The inner ditch is circular and encloses an area of 360 x 300 m. Excavations revealed numerous pit features with ceramics as well as primary inhumations.,,Prümers 2014,"Prümers, Heiko. 2014. “Sitios Prehispánicos Con Zanjas En Bella Vista, Provincia Iténez, Bolivia.” In Amazonía: Memorias de Las Conferencias Magistrales Del 3er Encuentro Internacional de Arqueología Amazónica, edited by Stéphen Rostain, 73–89. Quito: Ekseption Publicidad.",FALSE,NI
Arroyo Malo,442,45,AA-103897,Human bone,Tupiguarani (Guarani),-34.3060,-58.6984,Multiple secondary burials in funerary urn. Enriched isotopic values from human bone collagen and apatite are compatible with consumption of maize.,,Bonomo et al. 2015,"Bonomo, Mariano, Rodrigo C Angrizani, Eduardo Apolinaire, and Francisco Silva Noelli. 2015. “A Model for the Guaraní Expansion in the La Plata Basin and Littoral Zone of Southern Brazil.” Quaternary International 356: 54–73.",FALSE,TP
Valmor Baggio 1 (SC01720),440,30,Beta-438286,Charcoal,Taquara/Itararé,-27.7030,-50.7750,"Pit house village with 17 structures, including a large, central structure with 16 m diameter on the hill top. Excavations at the largest house revealed cycles of burning and renewal. Smaller houses had central fire pits and post holes. One of them was bell-shaped.",,De Souza 2018,"De Souza, Jonas Gregorio. 2018. “Rethinking Households, Communities and Status in the Southern Brazilian Highlands.” Journal of Anthropological Archaeology 52: 44–58.",FALSE,UN
Angical,440,55,SI-6281,,Tupiguarani,-5.8600,-50.5300,,,Magalhães 1994,"Magalhães, Marcos Pereira. 1994. Arqueologia de Carajás: A Presença Pré-Histórica Do Homem Na Amazônia. Rio de Janeiro: Vale do Rio Doce.",FALSE,TP
Córrego Jacutinga (PR-SA-57),440,50,Beta-224258,,Tupiguarani (Guarani),-24.0218,-50.5648,,,Chmyz et al. 2008,"Chmyz, Igor, Eliane Sganzerla, Jonas E Volcov, Eloi Bora, and Roseli S Ceccon. 2008. “A Arqueologia Da Área Da LT 750 KV Ivaiporã - Itaberá III, Paraná - São Paulo.” Revista Do Centro de Ensino e Pesquisas Arqueológicas 5: 1–305.",FALSE,TP
Laranjal I (SC00662),440,40,Beta-262751,Charcoal,Tupiguarani (Guarani),-28.6201,-48.9379,A village with preserved primary contexts in the interior of completely burnt houses.,,Milheira 2010,"Milheira, Rafael Guedes. 2010. “Arqueologia Guarani No Litoral Sul-Catarinense: História e Território.” São Paulo: Universidade de São Paulo.",FALSE,TP
Kuhikugu (MT-FX-11),440,70,Beta-72262,Charcoal,Incised Rim (Ipavu),-12.5596,-53.1082,"The site, over 1000 m across, is surrounded by two defensive ditches, a central enclosed plaza, and radiating roads.",,Heckenberger 2005,"Heckenberger, Michael J. 2005. The Ecology of Power: Culture, Place, and Personhood in the Southern Amazon, A.D. 1000-2000. New York: Routledge.",FALSE,SB
Nokugu (MT-FX-06),440,60,Beta-176135,Charcoal,Incised Rim (Ipavu),-12.3560,-53.2217,"Large site with two enclosed plazas, three concentric defensive ditches and four roads. The entire complex is over 1000 m across.",,Heckenberger 2005,"Heckenberger, Michael J. 2005. The Ecology of Power: Culture, Place, and Personhood in the Southern Amazon, A.D. 1000-2000. New York: Routledge.",FALSE,SB
Tehukugu (MT-FX-14),440,50,,,Incised Rim (Ipavu),-12.3369,-52.9878,A small walled enclosure with 55 m diameter.,Eastern complex (Carib).,Heckenberger 2005,"Heckenberger, Michael J. 2005. The Ecology of Power: Culture, Place, and Personhood in the Southern Amazon, A.D. 1000-2000. New York: Routledge.",FALSE,SB
Angoulême (97306.003),440,30,LY-4949,,Incised-Punctate (Koriabo),5.3509,-53.6691,The site is surrounded by a defensive ditch.,,Gassies and Dauphin 2013,"Gassies, E., and G. Dauphin. 2013. “Angoulême, Mana.” Bilan Scientifique de La Guyane 2011: 17–18.",FALSE,IP
Christiaankondre,440,50,GrN-4241,,Incised-Punctate (Koriabo),5.7387,-54.0102,,,Rostain 1994,"Rostain, Stéphen. 1994. L’occupation Amérindienne Ancienne Du Littoral de Guyane. Paris: ORSTOM Éditions.",FALSE,IP
Minda,440,100,M-1425,Charcoal,Unclassified,-0.2500,-78.0000,Platforms.,,Crane and Griffin 1968,"Crane, H. R., and J. B. Griffin. 1968. “University of Michigan Radiocarbon Dates XII.” Radiocarbon 10 (1): 61–114.",FALSE,NI
Sol de Campinas,440,30,Beta-408412,Charcoal,Unclassified,-10.0581,-67.3085,A ring village with 24 mounds surrounding a central plaza. Sunken roads radiate from the mounds.,,Neves et al. 2016,"Neves, Eduardo Góes, Francisco Antonio Pugliese Jr., Myrtle Pearl Schock, Laura Pereira Furquim, Carlos Augusto Zimpel Neto, and Carla Gibertoni Carneiro. 2016. “Pesquisa e Formação Nos Sítios Arqueológicos Espinhara e Sol de Campinas Do Acre - PESC.” São Paulo: University of São Paulo.",FALSE,NI
Finca Rivera,435,90,I-5773,Charcoal,Polychrome (Zebu),-3.9528,-70.1665,,,Bolian 1975,"Bolian, C. 1975. “Archaeological Excavations in the Trapecio of Amazonas: The Polychrome Tradition.” Urbana Champain: University of Illinois.",FALSE,PL
Bella Vista-3,432,18,KIA-40610,,Irobi,-13.2635,-63.7066,Ring ditch.,,Prümers 2014,"Prümers, Heiko. 2014. “Sitios Prehispánicos Con Zanjas En Bella Vista, Provincia Iténez, Bolivia.” In Amazonía: Memorias de Las Conferencias Magistrales Del 3er Encuentro Internacional de Arqueología Amazónica, edited by Stéphen Rostain, 73–89. Quito: Ekseption Publicidad.",FALSE,NI
SC-AG-12,430,40,Beta-185442,Charcoal,Taquara/Itararé,-27.6618,-51.0229,"Funerary mound and enclosure complex. The largest enclosure surrounded a mound with cremated burials of an adult and an infant, with numerous earth ovens in the encircled area.",,De Masi 2005,"De Masi, Marco Aurélio Nadal. 2005. “Relatorio Final Do Projeto de Salvamento Arqueologico UHE Campos Novos.” Tubarao: Unisul.",FALSE,UN
Bananeiras (RJ00690),430,40,Beta-171160,Human bone,Tupiguarani,-22.8652,-42.2852,Dark earth and funerary urn accompanied by painted ceramics.,,Gaspar et al. 2004,"Gaspar, Maria Dulce, Maria Cristina Tenório, Angela Buarque, Márcia Barbosa-Guimarães, Jeanne Cordeiro Oliveira, and Rita Scheel-Ybert. 2004. “Histórico e Principais Resultados Do Projeto de Investigação: O Aproveitamento Ambiental Das Populações Pré-Históricas Do Rio de Janeiro.” Arquivos Do Museu Nacional 62 (2): 103–29.",FALSE,TP
Medina I,430,50,LP-734,,Tupiguarani (Guarani),-27.5520,-57.1490,,,Rodríguez 1997,"Rodríguez, Jorge A. 1997. “Investigaciones Arqueológicas En Yacyretá (Corrientes-Argentina).” Jornadas de Antropología de La Cuenca Del Plata 3: 41–47.",FALSE,TP
Morro Bonito II (SC00628),430,40,Beta-262754,,Tupiguarani (Guarani),-28.6129,-48.9918,A village with preserved primary contexts in the interior of completely burnt houses.,,Milheira 2010,"Milheira, Rafael Guedes. 2010. “Arqueologia Guarani No Litoral Sul-Catarinense: História e Território.” São Paulo: Universidade de São Paulo.",FALSE,TP
Serra da Piquira 2 (PR-SA-44),430,60,Beta-180908,,Tupiguarani (Guarani),-24.0998,-50.8850,,,Chmyz et al. 2008,"Chmyz, Igor, Eliane Sganzerla, Jonas E Volcov, Eloi Bora, and Roseli S Ceccon. 2008. “A Arqueologia Da Área Da LT 750 KV Ivaiporã - Itaberá III, Paraná - São Paulo.” Revista Do Centro de Ensino e Pesquisas Arqueológicas 5: 1–305.",FALSE,TP
Caparu Phase,430,50,Beta-48286,,Saracá,-1.9200,-59.5100,,,Miller 1992,"Miller, Eurico T. 1992. “Arqueologia Nos Empreendimentos Hidrelétricos Da Eletronorte: Resultados Preliminares.” Brasília: Centrais Elétricas do Norte do Brasil S.A.",FALSE,PL
Serra do Maguari I,430,30,Beta-433632,Charcoal,Incised-Punctate (Santarém),-2.8075,-55.0647,ADE site with 300 x 200 m area and six mounds arranged in semi-circle. Mounds contain successive occupation floors and ceramic deposits.,,Alves 2017,"Alves, Daiana Travassos. 2017. “Dark Earth Plant Management in the Lower Tapajos.” University of Exeter.",FALSE,IP
Nova Vida,430,40,Beta-258152,Ceramic residue,Pre-Polychrome,-8.6285,-63.6292,ADE site with 3.4 ha.,Almeida (2013) leaves the ceramic style at this site unclassified.,Almeida 2013,"Almeida, Fernando O. 2013. “A Tradição Polícroma No Alto Rio Madeira.” São Paulo: Universidade de São Paulo.",FALSE,NI
Saut l'Autel (97358.174),430,40,OBDY-1339,Charcoal,Unclassified,4.9100,-53.0000,,,Vacher et al. 1998,"Vacher, Stéphane, Sylvie Jérémie, and Jérôme Briand. 1998. Amérindiens Du Sinnamary (Guyane): Archéologie En Forêt Équatoriale. Paris: Maison des Sciences de l’Homme.",FALSE,NI
Porto (PA-ST-42),425,56,WK-6841,,Incised-Punctate (Santarém),-2.4202,-54.7409,"Aldeia and Porto form a single complex, the largest ADE site (16 ha) in the Santarém region. Excavations uncovered domestic floors with hearths and ceramic-filled pits.",,Quinn 2004,"Quinn, Ellen. 2004. “Excavating ‘Tapajó’ Ceramics at Santarém: Their Age and Archaeological Context.” Chicago: University of Illinois at Chicago.",FALSE,IP
Saut Saillat (97311.104),425,20,KIA-31240,,Incised-Punctate (Koriabo),5.2712,-54.2044,,,Hildebrand 2008,"Hildebrand, M. 2008. “Saut-Saillat: Une Occupation Diachronique de Berge Haute, Saint-Laurent Du Maroni (Guyane Française): Rapport de Fouille.”",FALSE,IP
Pailón-6 (Pa-6),423,50,Bln-4783,,Pailón,-17.6681,-62.7332,"The site contained ash layers, post holes and hearths.",,Prümers 2002,"Prümers, Heiko. 2002. “Excavaciones Arqueológicas En Pailón (Depto. de Sta. Cruz, Bolivia).” Beiträge Zur Allgemeinen Und Vergleichenden Archäologie 22: 95–213.",FALSE,NI
Cem. A. Paicarabi y Fredes,421,45,AA-103896,Charcoal,Tupiguarani (Guarani),-34.2289,-58.5924,,,Bonomo et al. 2015,"Bonomo, Mariano, Rodrigo C Angrizani, Eduardo Apolinaire, and Francisco Silva Noelli. 2015. “A Model for the Guaraní Expansion in the La Plata Basin and Littoral Zone of Southern Brazil.” Quaternary International 356: 54–73.",FALSE,TP
Euclides Granzoto (SC-AG-107),420,60,,,Taquara/Itararé,-27.7170,-51.1199,Pit house site with 9 structures (largest diameter 7 m). Some of the pits were bell-shaped.,,Müller 2007,"Müller, Letícia Morgana. 2007. “Casas Subterâneas Do Planalto Catarinense: Estudo de Caso Do Sítio SC-AG-107.” In XIV Congresso Da Sociedade de Arqueologia Brasileira (CD-ROM). Florianópolis: SAB.",FALSE,UN
Irmãos Almeida (RS-PE-28a),420,55,SI-6562,,Taquara/Itararé,-27.8600,-51.1700,,,Ribeiro and Ribeiro 1985,"Ribeiro, Pedro Augusto Mentz, and Catharina Torrano Ribeiro. 1985. “Levantamentos Arqueológicos No Município de Esmeralda, RS, Brasil.” Revista Do CEPA 12 (14): 49–105.",FALSE,UN
SC-AG-77,420,40,Beta-190311,Charcoal,Taquara/Itararé,-27.6378,-51.0856,Large enclosure with 60 m diameter.,,De Masi 2005,"De Masi, Marco Aurélio Nadal. 2005. “Relatorio Final Do Projeto de Salvamento Arqueologico UHE Campos Novos.” Tubarao: Unisul.",FALSE,UN
Ferraz Egreja (MT-SL-91),420,40,Gif-10044,Charcoal,Tupiguarani,-16.5167,-54.8278,"Rock shelter with parietal art and long history of occupation, mostly preceramic, with numerous superimposed hearths.",,Fontugne et al. 2006,"Fontugne, Michel, Christine Hatté, and Claude Noury. 2006. “Quadro Cronológico.” In Pré-História Do Mato Grosso, edited by Águeda V Vialou, EdUSP, 45–48. São Paulo.",FALSE,TP
González,420,50,B-105251,,Tupiguarani (Guarani),-27.5060,-56.7290,,,Rodríguez 2009,"Rodríguez, Jorge A. 2009. “La Ocupación (Poblamiento) Del Norte de Corrientes (Argentina) Por Fase de La Tradición Tupiguaraní.” In Arqueologia Interpretativa. O Método Quantitativo Para o Establecimento de Seqüências Cerâmicas: Estudos de Casos, edited by Betty J Meggers, 49–62. Porto Nacional: UNITINS.",FALSE,TP
